Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_10.wav,1,LO_DO_GI,LO,DO,GI
SEQ_10.wav,2,BA_TE_KU,BA,TE,KU
SEQ_10.wav,3,LE_KI_BI,LE,KI,BI
SEQ_10.wav,4,LO_DO_GI,LO,DO,GI
SEQ_10.wav,5,BI_GU_KI,BI,KU,GI
SEQ_10.wav,6,LO_DO_GI,LO,DO,GI
SEQ_10.wav,7,GU-BI-LE,GU,BI,LE
SEQ_10.wav,8,LO_DO_GI,LO,DO,GI
SEQ_10.wav,9,KI_LE_GU,KI,LE,GU
SEQ_10.wav,10,GU-BI-LE,GU,BI,LE
SEQ_10.wav,11,BI_GU_KI,BI,KU,GI
SEQ_10.wav,12,LO_DO_GI,LO,DO,GI
SEQ_10.wav,13,MO_DA_NE,MO,DA,NE
SEQ_10.wav,14,GU-BI-LE,GU,BI,LE
SEQ_10.wav,15,BA_TE_KU,BA,TE,KU
SEQ_10.wav,16,BI_GU_KI,BI,KU,GI
SEQ_10.wav,17,LE_KI_BI,LE,KI,BI
SEQ_10.wav,18,LO_DO_GI,LO,DO,GI
SEQ_10.wav,19,KI_LE_GU,KI,LE,GU
SEQ_10.wav,20,LE_KI_BI,LE,KI,BI
SEQ_10.wav,21,BI_GU_KI,BI,KU,GI
SEQ_10.wav,22,GU-BI-LE,GU,BI,LE
SEQ_10.wav,23,BA_TE_KU,BA,TE,KU
SEQ_10.wav,24,LO_DO_GI,LO,DO,GI
SEQ_10.wav,25,MU_NA_TU,MU,NA,TU
SEQ_10.wav,26,BI_GU_KI,BI,KU,GI
SEQ_10.wav,27,BA_TE_KU,BA,TE,KU
SEQ_10.wav,28,MU_NA_TU,MU,NA,TU
SEQ_10.wav,29,MO_DA_NE,MO,DA,NE
SEQ_10.wav,30,MU_NA_TU,MU,NA,TU
SEQ_10.wav,31,BA_TE_KU,BA,TE,KU
SEQ_10.wav,32,KI_LE_GU,KI,LE,GU
SEQ_10.wav,33,MO_DA_NE,MO,DA,NE
SEQ_10.wav,34,LE_KI_BI,LE,KI,BI
SEQ_10.wav,35,GU-BI-LE,GU,BI,LE
SEQ_10.wav,36,MU_NA_TU,MU,NA,TU
SEQ_10.wav,37,BI_GU_KI,BI,KU,GI
SEQ_10.wav,38,LO_DO_GI,LO,DO,GI
SEQ_10.wav,39,BA_TE_KU,BA,TE,KU
SEQ_10.wav,40,BI_GU_KI,BI,KU,GI
SEQ_10.wav,41,KI_LE_GU,KI,LE,GU
SEQ_10.wav,42,BI_GU_KI,BI,KU,GI
SEQ_10.wav,43,BA_TE_KU,BA,TE,KU
SEQ_10.wav,44,LO_DO_GI,LO,DO,GI
SEQ_10.wav,45,BA_TE_KU,BA,TE,KU
SEQ_10.wav,46,LO_DO_GI,LO,DO,GI
SEQ_10.wav,47,BI_GU_KI,BI,KU,GI
SEQ_10.wav,48,LO_DO_GI,LO,DO,GI
SEQ_10.wav,49,MU_NA_TU,MU,NA,TU
SEQ_10.wav,50,GU-BI-LE,GU,BI,LE
